Ev[MeV]	Aeff[MeV-2]
1.816	-0.0000000000
1.916	-0.0000000000
2.016	-0.0000000000
2.116	-0.0000000000
2.216	-0.0000000000
2.316	-0.0000000000
2.416	-0.0000000000
2.516	-0.0000000000
2.616	-0.0000000000
2.716	-0.0000000000
2.816	-0.0000000000
2.916	-0.0000000000
3.016	-0.0000000000
3.116	-0.0000000000
3.216	-0.0000000000
3.316	-0.0000000000
3.416	-0.0000000000
3.516	-0.0000000000
3.616	-0.0000000000
3.716	-0.0000000000
3.816	-0.0000000000
3.916	0.0000000000
4.016	0.0000000000
4.116	0.0000000000
4.216	0.0000000000
4.316	0.0000000000
4.416	0.0000000000
4.516	0.0000000000
4.616	0.0000000170
4.716	0.0000001482
4.816	0.0000011284
4.916	0.0000074473
5.016	0.0000431899
5.116	0.0002227521
5.216	0.0010324599
5.316	0.0043405550
5.416	0.0166875306
5.516	0.0590989003
5.616	0.1940615370
5.716	0.5943138877
5.816	1.7064778587
5.916	4.6159955732
6.016	11.8137436413
6.116	28.7192439936
6.216	66.5541791429
6.316	147.5069442243
6.416	313.6037187793
6.516	641.3126787363
6.616	1264.6465265780
6.716	2410.3620141966
6.816	4449.7241601504
6.916	7972.1215036227
7.016	13886.4796087998
7.116	23556.8039412654
7.216	38978.1725042001
7.316	62998.9923886875
7.416	99594.2636996839
7.516	154192.9346789974
7.616	234060.2113458317
7.716	348732.9865957292
7.816	510503.5114038240
7.916	734943.2197873649
8.016	1041455.4416414052
8.116	1453842.8053607028
8.216	2000872.6488956176
8.316	2716821.9019455831
8.416	3641981.8124342700
8.516	4823102.6568833673
8.616	6313759.2316454127
8.716	8174619.4496070668
8.816	10473600.6927715428
8.916	13285901.5788207706
9.016	16693900.3390775528
9.116	20786914.9036250077
9.216	25660823.8638024367
9.316	31417551.5512569137
9.416	38164424.3660673499
9.516	46013409.0538638756
9.616	55080246.7491052225
9.716	65483499.1743406281
9.816	77343525.3506259471
9.916	90781408.5005522370
10.016	105917853.5104614049
10.116	122872075.3857528120
10.216	141760698.6284407675
10.316	162696686.4517370164
10.416	185788317.2974400520
10.516	211138224.3210193515
10.616	238842511.4420359135
10.716	268989957.3096356392
10.816	301661316.1853567958
10.916	336928722.3739569187
11.016	374855202.5038064718
11.116	415494297.7295804620
11.216	458889795.8479678035
11.316	505075571.4198477864
11.416	554075530.3056545258
11.516	605903653.5625262260
11.616	660564134.4312182665
11.716	718051601.1580935717
11.816	778351417.6484124660
11.916	841440053.4202449322
12.016	907285514.0094200373
12.116	975847822.8461997509
12.216	1047079545.6646221876
12.316	1120926348.6931972504
12.416	1197327582.1906099319
12.516	1276216881.3079574108
12.616	1357522776.7621903419
12.716	1441169308.3703689575
12.816	1527076635.1062574387
12.916	1615161635.9793207645
13.016	1705338496.6898100376
13.116	1797519277.6661338806
13.216	1891614459.7339050770
13.316	1987533464.2879638672
13.416	2085185145.4330227375
13.516	2184478252.1197872162
13.616	2285321858.8255014420
13.716	2387625763.8091187477
13.816	2491300854.4087128639
13.916	2596259439.2429032326
14.016	2702415547.5267090797
14.116	2809685196.0182685852
14.216	2917986624.3768558502
14.316	3027240499.9357128143
14.416	3137370093.0795426369
14.516	3248301424.5651888847
14.616	3359963386.2431087494
14.716	3472287836.7234182358
14.816	3585209673.5907826424
14.916	3698666883.8087434769
15.016	3812600573.9685134888
15.116	3926954982.0329999924
15.216	4041677472.2058563232
15.316	4156718514.5218048096
15.416	4272031650.7078185081
15.516	4387573447.8096303940
15.616	4503303441.0146932602
15.716	4619184067.0335187912
15.816	4735180589.3284482956
15.916	4851261016.4021301270
16.016	4967396014.2797908783
16.116	5083558814.2404127121
16.216	5199725116.7737407684
16.316	5315872992.6623926163
16.416	5431982782.0108108521
16.516	5548036991.9716720581
16.616	5664020193.8463563919
16.716	5779918920.1700220108
16.816	5895721562.3248586655
16.916	6011418269.1654796600
17.016	6127000847.0808048248
17.116	6242462661.8633041382
17.216	6357798542.7044067383
17.316	6473004688.5900573730
17.416	6588078577.3240213394
17.516	6703018877.3682975769
17.616	6817825362.6525182724
17.716	6932498830.4707880020
17.816	7047041022.5544176102
17.916	7161454549.3800926208
18.016	7275742817.7509489059
18.116	7389909961.6633205414
18.216	7503960776.4545087814
18.316	7617900656.2077083588
18.416	7731735534.3777446747
18.516	7845471827.5852537155
18.616	7959116382.5184793472
18.716	8072676425.8698291779
18.816	8186159517.2285280228
18.916	8299573504.8429594040
19.016	8412926484.1602468491
19.116	8526226759.0488662720
19.216	8639482805.6042671204
19.316	8752703238.4376049042
19.416	8865896779.3436145782
19.516	8979072228.2473049164
19.616	9092238436.3237094879
19.716	9205404281.1909904480
19.816	9318578644.0736618042
19.916	9431770388.8379344940
20.016	9544988342.8001270294
20.116	9658241279.2143001556
20.216	9771537901.3435344696
20.316	9884886828.0270404816
20.416	9998296580.6543655396
20.516	10111775571.4614658356
20.616	10225332093.0682792664
20.716	10338974309.1789455414
20.816	10452710246.3694114685
20.916	10566547786.8896446228
21.016	10680494662.4136600494
21.116	10794558448.6688365936
21.216	10908746560.8847255707
21.316	11023066249.9993171692
21.416	11137524599.5683288574
21.516	11252128523.3230571747
21.616	11366884763.3258724213
21.716	11481799888.6760311127
21.816	11596880294.7204456329
21.916	11712132202.7271690369
22.016	11827561659.9802570343
22.116	11943174540.2602844238
22.216	12058976544.6737155914
22.316	12174973202.7988262177
22.416	12291169874.1164646149
22.516	12407571749.6973304749
22.616	12524183854.1190624237
22.716	12641011047.5864467621
22.816	12758058028.2329063416
22.916	12875329334.5810680389
23.016	12992829348.1411972046
23.116	13110562296.1304721832
23.216	13228532254.2938652039
23.316	13346743149.8125190735
23.416	13465198764.2832889557
23.516	13583902736.7565288544
23.616	13702858566.8198585510
23.716	13822069617.7157001495
23.816	13941539119.4834308624
23.916	14061270172.1142311096
24.016	14181265748.7128124237
24.116	14301528698.6557960510
24.216	14422061750.7409477234
24.316	14542867516.3195018768
24.416	14663948492.4069690704
24.516	14785307064.7667484283
24.616	14906945510.9613056183
24.716	15028866003.3675346375
24.816	15151070612.1521720886
24.916	15273561308.2041873932
25.016	15396339966.0209236145
25.116	15519408366.5463142395
25.216	15642768199.9582805634
25.316	15766421068.4041690826
25.416	15890368488.6818752289
25.516	16014611894.8665752411
25.616	16139152640.8812599182
25.716	16263992003.0106563568
25.816	16389131182.3577919006
25.916	16514571307.2431144714
26.016	16640313435.5462036133
26.116	16766358556.9892921448
26.216	16892707595.3634548187
26.316	17019361410.6974010468
26.416	17146320801.3696136475
26.516	17273586506.1634407043
26.616	17401159206.2668991089
26.716	17529039527.2166519165
26.816	17657228040.7882843018
26.916	17785725266.8317565918
27.016	17914531675.0548973083
27.116	18043647686.7542800903
27.216	18173073676.4954223633
27.316	18302809973.7426643372
27.416	18432856864.4396934509
27.516	18563214592.5424652100
27.616	18693883361.5046195984
27.716	18824863335.7169837952
27.816	18956154641.9020347595
27.916	19087757370.4648361206
28.016	19219671576.8001594543
28.116	19351897282.5591163635
28.216	19484434476.8736763000
28.316	19617283117.5430946350
28.416	19750443132.1799774170
28.516	19883914419.3201560974
28.616	20017696849.4953269958
28.716	20151790266.2705078125
28.816	20286194487.2466659546
28.916	20420909305.0299797058
29.016	20555934488.1685638428
29.116	20691269782.0578117371
29.216	20826914909.8145408630
29.316	20962869573.1216239929
29.416	21099133453.0447082520
29.516	21235706210.8190994263
29.616	21372587488.6115493774
29.716	21509776910.2541351318
29.816	21647274081.9546775818
29.916	21785078592.9803352356
30.016	21923190016.3189964294
30.116	22061607909.3170509338
30.216	22200331814.2953529358
30.316	22339361259.1425437927
30.416	22478695757.8885421753
30.516	22618334811.2579689026
30.616	22758277907.2029762268
30.716	22898524521.4182167053
30.816	23039074117.8372459412
30.916	23179926149.1117401123
31.016	23321080057.0727043152
31.116	23462535273.1765289307
31.216	23604291218.9338760376
31.316	23746347306.3249511719
31.416	23888702938.1980400085
31.516	24031357508.6548347473
31.616	24174310403.4222106934
31.716	24317561000.2102890015
31.816	24461108669.0570869446
31.916	24604952772.6620216370
32.016	24749092666.7062149048
32.116	24893527700.1625251770
32.216	25038257215.5929565430
32.316	25183280549.4364852905
32.416	25328597032.2863311768
32.516	25474205989.1564979553
32.616	25620106739.7395095825
32.716	25766298598.6548194885
32.816	25912780875.6872634888
32.916	26059552876.0181541443
33.016	26206613900.4470405579
33.116	26353963245.6060066223
33.216	26501600204.1663398743
33.316	26649524065.0365562439
33.416	26797734113.5548362732
33.516	26946229631.6733856201
33.616	27095009898.1364135742
33.716	27244074188.6520233154
33.816	27393421776.0566177368
33.916	27543051930.4756164551
34.016	27692963919.4757080078
34.116	27843157008.2131271362
34.216	27993630459.5767593384
34.316	28144383534.3249473572
34.416	28295415491.2178459167
34.516	28446725587.1452407837
34.616	28598313077.2496223450
34.716	28750177215.0441246033
34.816	28902317252.5269927979
34.916	29054732440.2913856506
35.016	29207422027.6319046021
35.116	29360385262.6458892822
35.216	29513621392.3323211670
35.316	29667129662.6862945557
35.416	29820909318.7912292480
35.516	29974959604.9054336548
35.616	30129279764.5483932495
35.716	30283869040.5814895630
35.816	30438726675.2873611450
35.916	30593851910.4452552795
36.016	30749243987.4045715332
36.116	30904902147.1549186707
36.216	31060825630.3945541382
36.316	31217013677.5949897766
36.416	31373465529.0642471313
36.516	31530180425.0083732605
36.616	31687157605.5883026123
36.716	31844396310.9777030945
36.816	32001895781.4162178040
36.916	32159655257.2624778748
37.016	32317673979.0437660217
37.116	32475951187.5052528381
37.216	32634486123.6560401917
37.316	32793278028.8146209717
37.416	32952326144.6523513794
37.516	33111629713.2341995239
37.616	33271187977.0608367920
37.716	33431000179.1055679321
37.816	33591065562.8525085449
37.916	33751383372.3323364258
38.016	33911952852.1573486328
38.116	34072773247.5539474487
38.216	34233843804.3954429626
38.316	34395163769.2322769165
38.416	34556732389.3229064941
38.516	34718548912.6612701416
38.616	34880612588.0047225952
38.716	35042922664.9012374878
38.816	35205478393.7139968872
38.916	35368279025.6465530396
39.016	35531323812.7661666870
39.116	35694612008.0271911621
39.216	35858142865.2924041748
39.316	36021915639.3543701172
39.416	36185929585.9555358887
39.516	36350183961.8080215454
39.616	36514678024.6123886108
39.716	36679411033.0755538940
39.816	36844382246.9279403687
39.916	37009590926.9409408569
40.016	37175036334.9421615601
40.116	37340717733.8312606812
40.216	37506634387.5949554443
40.316	37672785561.3208541870
40.416	37839170521.2116546631
40.516	38005788534.5975799561
40.616	38172638869.9501342773
40.716	38339720796.8930892944
40.816	38507033586.2148437500
40.916	38674576509.8795700073
41.016	38842348841.0376968384
41.116	39010349854.0366744995
41.216	39178578824.4300613403
41.316	39347035028.9878997803
41.416	39515717745.7054977417
41.516	39684626253.8120346069
41.616	39853759833.7784423828
41.716	40023117767.3268737793
41.816	40192699337.4366989136
41.916	40362503828.3529434204
42.016	40532530525.5928955078
42.116	40702778715.9525604248
42.216	40873247687.5141754150
42.316	41043936729.6506500244
42.416	41214845133.0327911377
42.516	41385972189.6348114014
42.616	41557317192.7386169434
42.716	41728879436.9397964478
42.816	41900658218.1529235840
42.916	42072652833.6146774292
43.016	42244862581.8894805908
43.116	42417286762.8731994629
43.216	42589924677.7973098755
43.316	42762775629.2328414917
43.416	42935838921.0930175781
43.516	43109113858.6380462646
43.616	43282599748.4771957397
43.716	43456295898.5725173950
43.816	43630201618.2413253784
43.916	43804316218.1588211060
44.016	43978639010.3614578247
44.116	44153169308.2480621338
44.216	44327906426.5832824707
44.316	44502849681.4987716675
44.416	44677998390.4958343506
44.516	44853351872.4469528198
44.616	45028909447.5972900391
44.716	45204670437.5668258667
44.816	45380634165.3513183594
44.916	45556799955.3238372803
45.016	45733167133.2360763550
45.116	45909735026.2193756104
45.216	46086502962.7859420776
45.316	46263470272.8291702271
45.416	46440636287.6251831055
45.516	46618000339.8335647583
45.616	46795561763.4973373413
45.716	46973319894.0437545776
45.816	47151274068.2853012085
45.916	47329423624.4196472168
46.016	47507767902.0296249390
46.116	47686306242.0842666626
46.216	47865037986.9381103516
46.316	48043962480.3320312500
46.416	48223079067.3926315308
46.516	48402387094.6325607300
46.616	48581885909.9503555298
46.716	48761574862.6298980713
46.816	48941453303.3408889771
46.916	49121520584.1375808716
47.016	49301776058.4596328735
47.116	49482219081.1303787231
47.216	49662849008.3572692871
47.316	49843665197.7308578491
47.416	50024667008.2249221802
47.516	50205853800.1949157715
47.616	50387224935.3778991699
47.716	50568779776.8916625977
47.816	50750517689.2340393066
47.916	50932438038.2822189331
48.016	51114540191.2911834717
48.116	51296823516.8941955566
48.216	51479287385.1004562378
48.316	51661931167.2952880859
48.416	51844754236.2382583618
48.516	52027755966.0628509521
48.616	52210935732.2749862671
48.716	52394292911.7520828247
48.816	52577826882.7419891357
48.916	52761537024.8616943359
49.016	52945422719.0964050293
49.116	53129483347.7980728149
49.216	53313718294.6840209961
49.316	53498126944.8364944458
49.416	53682708684.7004776001
49.516	53867462902.0827102661
49.616	54052388986.1505432129
49.716	54237486327.4303741455
49.816	54422754317.8061141968
49.916	54608192350.5182723999
50.016	54793799820.1623992920
50.116	54979576122.6870956421
50.216	55165520655.3932189941
50.316	55351632816.9320144653
50.416	55537912007.3042678833
50.516	55724357627.8577651978
50.616	55910969081.2865219116
50.716	56097745771.6289749146
50.816	56284687104.2665939331
50.916	56471792485.9221191406
51.016	56659061324.6580047607
51.116	56846493029.8748779297
51.216	57034087012.3099288940
51.316	57221842684.0354232788
51.416	57409759458.4562606812
51.516	57597836750.3099365234
51.616	57786073975.6630401611
51.716	57974470551.9107971191
51.816	58163025897.7750167847
51.916	58351739433.3021926880
52.016	58540610579.8623886108
52.116	58729638760.1466369629
52.216	58918823398.1657485962
52.316	59108163919.2488021851
52.416	59297659750.0411453247
52.516	59487310318.5020217896
52.616	59677115053.9042053223
52.716	59867073386.8307037354
52.816	60057184749.1740264893
52.916	60247448574.1340560913
53.016	60437864296.2162780762
53.116	60628431351.2295532227
53.216	60819149176.2852172852
53.316	61010017209.7944107056
53.416	61201034891.4669342041
53.516	61392201662.3088684082
53.616	61583516964.6207122803
53.716	61774980241.9965820312
53.816	61966590939.3207931519
53.916	62158348502.7671813965
54.016	62350252379.7965621948
54.116	62542302019.1557769775
54.216	62734496870.8746871948
54.316	62926836386.2650604248
54.416	63119320017.9184112549
54.516	63311947219.7045211792
54.616	63504717446.7688293457
54.716	63697630155.5311813354
54.816	63890684803.6838226318
54.916	64083880850.1893997192
55.016	64277217755.2788696289
55.116	64470694980.4501190186
55.216	64664311988.4654617310
55.316	64858068243.3506622314
55.416	65051963210.3916854858
55.516	65245996356.1339416504
55.616	65440167148.3800506592
55.716	65634475056.1876373291
55.816	65828919549.8677520752
55.916	66023500100.9828796387
56.016	66218216182.3447723389
56.116	66413067268.0132598877
56.216	66608052833.2931289673
56.316	66803172354.7333297729
56.416	66998425310.1247177124
56.516	67193811178.4977722168
56.616	67389329440.1209259033
56.716	67584979576.4988708496
56.816	67780761070.3703308105
56.916	67976673405.7061767578
57.016	68172716067.7074127197
57.116	68368888542.8036422729
57.216	68565190318.6509094238
57.316	68761620884.1292266846
57.416	68958179729.3414611816
57.516	69154866345.6113739014
57.616	69351680225.4809570312
57.716	69548620862.7091979980
57.816	69745687752.2697143555
57.916	69942880390.3491973877
58.016	70140198274.3452606201
58.116	70337640902.8641815186
58.216	70535207775.7200317383
58.316	70732898393.9311218262
58.416	70930712259.7198486328
58.516	71128648876.5090332031
58.616	71326707748.9218750000
58.716	71524888382.7779846191
58.816	71723190285.0928497314
58.916	71921612964.0757598877
59.016	72120155929.1273193359
59.116	72318818690.8379516602
59.216	72517600760.9856262207
59.316	72716501652.5342407227
59.416	72915520879.6317901611
59.516	73114657957.6080780029
59.616	73313912402.9727020264
59.716	73513283733.4136505127
59.816	73712771467.7952575684
59.916	73912375126.1557006836
60.016	74112094229.7053375244
60.116	74311928300.8258361816
60.216	74511876863.0663146973
60.316	74711939441.1427612305
60.416	74912115560.9359893799
60.516	75112404749.4896545410
60.616	75312806535.0076293945
60.716	75513320446.8528747559
60.816	75713946015.5454711914
60.916	75914682772.7605285645
61.016	76115530251.3257751465
61.116	76316487985.2207031250
61.216	76517555509.5736389160
61.316	76718732360.6607208252
61.416	76920018075.9031829834
61.516	77121412193.8654022217
61.616	77322914254.2544403076
61.716	77524523797.9160461426
61.816	77726240366.8342895508
61.916	77928063504.1288757324
62.016	78129992754.0536804199
62.116	78332027661.9946441650
62.216	78534167774.4676361084
62.316	78736412639.1168518066
62.416	78938761804.7132110596
62.516	79141214821.1518402100
62.616	79343771239.4501342773
62.716	79546430611.7467193604
62.816	79749192491.2985534668
62.916	79952056432.4797821045
63.016	80155021990.7791748047
63.116	80358088722.7991333008
63.216	80561256186.2526092529
63.316	80764523939.9622802734
63.416	80967891543.8580017090
63.516	81171358558.9757690430
63.616	81374924547.4542999268
63.716	81578589072.5347290039
63.816	81782351698.5578460693
63.916	81986211990.9627685547
64.016	82190169516.2841644287
64.116	82394223842.1514434814
64.216	82598374537.2858123779
64.316	82802621171.5000152588
64.416	83006963315.6944885254
64.516	83211400541.8565673828
64.616	83415932423.0589141846
64.716	83620558533.4568634033
64.816	83825278448.2867736816
64.916	84030091743.8646087646
65.016	84234997997.5838775635
65.116	84439996787.9132537842
65.216	84645087694.3951416016
65.316	84850270297.6441497803
65.416	85055544179.3446807861
65.516	85260908922.2492218018
65.616	85466364110.1765136719
65.716	85671909328.0099182129
65.816	85877544161.6954803467
65.916	86083268198.2394714355
66.016	86289081025.7074127197
66.116	86494982233.2220916748
66.216	86700971410.9609985352
66.316	86907048150.1553802490
66.416	87113212043.0877227783
66.516	87319462683.0906372070
66.616	87525799664.5440521240
66.716	87732222582.8743438721
66.816	87938731034.5515899658
66.916	88145324617.0888214111
67.016	88352002929.0393524170
67.116	88558765569.9951019287
67.216	88765612140.5847167969
67.316	88972542242.4723510742
67.416	89179555478.3551330566
67.516	89386651451.9616699219
67.616	89593829768.0500183105
67.716	89801090032.4062805176
67.816	90008431851.8423614502
67.916	90215854834.1942901611
68.016	90423358588.3204498291
68.116	90630942724.0997161865
68.216	90838606852.4300842285
68.316	91046350585.2257232666
68.416	91254173535.4168395996
68.516	91462075316.9462890625
68.616	91670055544.7686309814
68.716	91878113834.8484802246
68.816	92086249804.1577148438
68.916	92294463070.6748504639
69.016	92502753253.3825836182
69.116	92711119972.2662506104
69.216	92919562848.3118286133
69.316	93128081503.5046691895
69.416	93336675560.8264160156
69.516	93545344644.2552642822
69.616	93754088378.7623596191
69.716	93962906390.3105468750
69.816	94171798305.8531341553
69.916	94380763753.3318634033
70.016	94589802361.6745758057
70.116	94798913760.7943725586
70.216	95008097581.5864562988
70.316	95217353455.9283599854
70.416	95426681016.6765594482
70.516	95636079897.6648864746
70.616	95845549733.7034606934
70.716	96055090160.5769195557
70.816	96264700815.0415496826
70.916	96474381334.8251190186
71.016	96684131358.6233673096
71.116	96893950526.1001129150
71.216	97103838477.8838806152
71.316	97313794855.5670471191
71.416	97523819301.7042999268
71.516	97733911459.8101348877
71.616	97944070974.3572082520
71.716	98154297490.7753143311
71.816	98364590655.4492187500
71.916	98574950115.7164916992
72.016	98785375519.8663024902
72.116	98995866517.1376342773
72.216	99206422757.7178192139
72.316	99417043892.7397460938
72.416	99627729574.2813568115
72.516	99838479455.3634338379
72.616	100049293189.9474639893
72.716	100260170432.9347991943
72.816	100471110840.1641387939
72.916	100682114068.4102935791
73.016	100893179775.3820800781
73.116	101104307619.7212677002
73.216	101315497260.9998779297
73.316	101526748359.7193756104
73.416	101738060577.3084869385
73.516	101949433576.1219177246
73.616	102160867019.4376983643
73.716	102372360571.4570617676
73.816	102583913897.3008728027
73.916	102795526663.0093078613
74.016	103007198535.5401306152
74.116	103218929182.7658386230
74.216	103430718273.4732818604
74.316	103642565477.3608398438
74.416	103854470465.0381164551
74.516	104066432908.0229492188
74.616	104278452478.7399749756
74.716	104490528850.5198516846
74.816	104702661697.5964660645
74.916	104914850695.1059417725
75.016	105127095519.0844726562
75.116	105339395846.4673614502
75.216	105551751355.0863800049
75.316	105764161723.6689147949
75.416	105976626631.8356628418
75.516	106189145760.1001434326
75.616	106401718789.8651123047
75.716	106614345403.4226837158
75.816	106827025283.9521179199
75.916	107039758115.5169372559
76.016	107252543583.0656280518
76.116	107465381372.4282684326
76.216	107678271170.3145751953
76.316	107891212664.3141479492
76.416	108104205542.8929901123
76.516	108317249495.3923950195
76.616	108530344212.0279083252
76.716	108743489383.8871002197
76.816	108956684702.9277648926
76.916	109169929861.9766082764
77.016	109383224554.7279052734
77.116	109596568475.7413635254
77.216	109809961320.4403228760
77.316	110023402785.1107635498
77.416	110236892566.8995513916
77.516	110450430363.8119812012
77.616	110664015874.7111053467
77.716	110877648799.3163452148
77.816	111091328838.2005767822
77.916	111305055692.7892303467
78.016	111518829065.3594360352
78.116	111732648659.0368499756
78.216	111946514177.7953491211
78.316	112160425326.4549713135
78.416	112374381810.6795349121
78.516	112588383336.9769744873
78.616	112802429612.6958312988
78.716	113016520346.0236968994
78.816	113230655245.9877929688
78.916	113444834022.4501953125
79.016	113659056386.1094360352
79.116	113873322048.4958648682
79.216	114087630721.9726409912
79.316	114301982119.7327880859
79.416	114516375955.7973785400
79.516	114730811945.0145416260
79.616	114945289803.0587463379
79.716	115159809246.4270172119
79.816	115374369992.4391021729
79.916	115588971759.2350463867
80.016	115803614265.7745361328
80.116	116018297231.8340454102
80.216	116233020378.0061340332
80.316	116447783425.6980743408
80.416	116662586097.1292877197
80.516	116877428115.3309783936
80.616	117092309204.1428375244
80.716	117307229088.2143096924
80.816	117522187492.9997100830
80.916	117737184144.7591552734
81.016	117952218770.5560760498
81.116	118167291098.2552490234
81.216	118382400856.5221710205
81.316	118597547774.8207092285
81.416	118812731583.4122009277
81.516	119027952013.3533782959
81.616	119243208796.4947814941
81.716	119458501665.4799957275
81.816	119673830353.7433319092
81.916	119889194595.5084838867
82.016	120104594125.7867584229
82.116	120320028680.3766784668
82.216	120535497995.8603668213
82.316	120751001809.6041564941
82.416	120966539859.7561645508
82.516	121182111885.2439270020
82.616	121397717625.7745208740
82.716	121613356821.8317413330
82.816	121829029214.6750183105
82.916	122044734546.3380126953
83.016	122260472559.6274719238
83.116	122476242998.1204376221
83.216	122692045606.1635894775
83.316	122907880128.8725738525
83.416	123123746312.1284790039
83.516	123339643902.5783691406
83.616	123555572647.6318817139
83.716	123771532295.4617156982
83.816	123987522595.0005187988
83.916	124203543295.9400329590
84.016	124419594148.7293243408
84.116	124635674904.5739593506
84.216	124851785315.4338226318
84.316	125067925134.0220184326
84.416	125284094113.8023986816
84.516	125500292008.9899749756
84.616	125716518574.5479278564
84.716	125932773566.1860656738
84.816	126149056740.3605346680
84.916	126365367854.2711486816
85.016	126581706665.8606567383
85.116	126798072933.8124847412
85.216	127014466417.5503540039
85.316	127230886877.2356567383
85.416	127447334073.7671203613
85.516	127663807768.7780761719
85.616	127880307724.6364440918
85.716	128096833704.4418487549
85.816	128313385472.0245208740
85.916	128529962791.9454650879
86.016	128746565429.4920196533
86.116	128963193150.6793365479
86.216	129179845722.2467346191
86.316	129396522911.6573181152
86.416	129613224487.0967712402
86.516	129829950217.4708557129
86.616	130046699872.4048156738
86.716	130263473222.2418365479
86.816	130480270038.0412292480
86.916	130697090091.5775299072
87.016	130913933155.3381042480
87.116	131130799002.5230255127
87.216	131347687407.0425872803
87.316	131564598143.5160369873
87.416	131781530987.2710571289
87.516	131998485714.3409271240
87.616	132215462101.4640655518
87.716	132432459926.0821990967
87.816	132649478966.3390197754
87.916	132866519001.0793457031
88.016	133083579809.8464202881
88.116	133300661172.8815917969
88.216	133517762871.1223602295
88.316	133734884686.2012481689
88.416	133952026400.4444732666
88.516	134169187796.8698272705
88.616	134386368659.1863861084
88.716	134603568771.7919921875
88.816	134820787919.7724456787
88.916	135038025888.9003143311
89.016	135255282465.6328430176
89.116	135472557437.1111450195
89.216	135689850591.1582794189
89.316	135907161716.2785186768
89.416	136124490601.6556701660
89.516	136341837037.1511535645
89.616	136559200813.3032531738
89.716	136776581721.3257904053
89.816	136993979553.1065368652
89.916	137211394101.2049407959
90.016	137428825158.8528289795
90.116	137646272519.9506835938
90.216	137863735979.0681457520
90.316	138081215331.4414367676
90.416	138298710372.9724426270
90.516	138516220900.2273864746
90.616	138733746710.4354858398
90.716	138951287601.4870300293
90.816	139168843371.9331054688
90.916	139386413820.9828186035
91.016	139603998748.5032348633
91.116	139821597955.0176696777
91.216	140039211241.7033996582
91.316	140256838410.3911743164
91.416	140474479263.5644531250
91.516	140692133604.3565368652
91.616	140909801236.5505371094
91.716	141127481964.5770263672
91.816	141345175593.5130004883
91.916	141562881929.0815734863
92.016	141780600777.6487731934
92.116	141998331946.2239990234
92.216	142216075242.4570617676
92.316	142433830474.6380920410
92.416	142651597451.6954345703
92.516	142869375983.1951904297
92.616	143087165879.3386230469
92.716	143304966950.9620666504
92.816	143522779009.5345458984
92.916	143740601867.1572875977
93.016	143958435336.5620727539
93.116	144176279231.1094970703
93.216	144394133364.7884521484
93.316	144611997552.2147827148
93.416	144829871608.6282958984
93.516	145047755349.8938598633
93.616	145265648592.4987182617
93.716	145483551153.5513305664
93.816	145701462850.7802124023
93.916	145919383502.5317993164
94.016	146137312927.7716369629
94.116	146355250946.0797119141
94.216	146573197377.6515808105
94.316	146791152043.2959289551
94.416	147009114764.4338378906
94.516	147227085363.0971069336
94.616	147445063661.9274902344
94.716	147663049484.1745910645
94.816	147881042653.6951293945
94.916	148099042994.9516296387
95.016	148317050333.0107727051
95.116	148535064493.5426025391
95.216	148753085302.8192443848
95.316	148971112587.7127685547
95.416	149189146175.6948547363
95.516	149407185894.8354797363
95.616	149625231573.8007507324
95.716	149843283041.8526916504
95.816	150061340128.8473815918
95.916	150279402665.2336120605
96.016	150497470482.0523681641
96.116	150715543410.9339904785
96.216	150933621284.0991210938
96.316	151151703934.3550415039
96.416	151369791195.0966491699
96.516	151587882900.3038940430
96.616	151805978884.5402221680
96.716	152024078982.9524230957
96.816	152242183031.2689208984
96.916	152460290865.7979736328
97.016	152678402323.4271545410
97.116	152896517241.6221923828
97.216	153114635458.4241638184
97.316	153332756812.4507446289
97.416	153550881142.8935241699
97.516	153769008289.5162658691
97.616	153987138092.6542358398
97.716	154205270393.2142333984
97.816	154423405032.6706542969
97.916	154641541853.0668029785
98.016	154859680697.0122070312
98.116	155077821407.6820068359
98.216	155295963828.8154602051
98.316	155514107804.7142028809
98.416	155732253180.2425231934
98.516	155950399800.8249206543
98.616	156168547512.4448242188
98.716	156386696161.6440124512
98.816	156604845595.5211486816
98.916	156822995661.7300720215
99.016	157041146208.4799499512
99.116	157259297084.5320739746
99.216	157477448139.2007751465
99.316	157695599222.3504333496
99.416	157913750184.3949279785
99.516	158131900876.2970275879
99.616	158350051149.5669555664
99.716	158568200856.2594909668
99.816	158786349848.9757080078
99.916	159004497980.8596191406
